Name,Price,Link,Timestamp
"Apple Macbook Air 13.6"" M2 8c Cpu 10c Gpu 8 Gb 512 Gb Ssd Uzay Grisi",43.640 TL,https://www.trendyol.com/apple/macbook-air-13-6-m2-8c-cpu-10c-gpu-8-gb-512-gb-ssd-uzay-grisi-p-337376582?boutiqueId=61&merchantId=141868,2025-12-03 01:47:27
MSI CYBORG 15 A13VF-895XTR i5-13420H 16GB DDR5 1TB SSD RTX4060 8GB 15.6 inç 144Hz FHD Fdos Laptop,47.999 TL,https://www.trendyol.com/msi/cyborg-15-a13vf-895xtr-i5-13420h-16gb-ddr5-1tb-ssd-rtx4060-8gb-15-6-inc-144hz-fhd-fdos-laptop-p-804737263?boutiqueId=61&merchantId=794618,2025-12-03 01:47:27
"CASPER Nirvana C550.1235-BV00X-G-F Intel Core i5-1235U 16GB RAM 500GB NVMe SSD FREEDOS 15.6"" Laptop",35.999 TL,https://www.trendyol.com/casper/nirvana-c550-1235-bv00x-g-f-intel-core-i5-1235u-16gb-ram-500gb-nvme-ssd-freedos-15-6-laptop-p-740918586?boutiqueId=61&merchantId=797201,2025-12-03 01:47:27
"LENOVO IdeaPad Slim3 IntelCore i5-12450H 16GB 512GB SSD DOS 15.6"" Arctic Grey Dizüstü Bilgisayar 83ER008KTR",25.999 TL,https://www.trendyol.com/lenovo/ideapad-slim3-intelcore-i5-12450h-16gb-512gb-ssd-dos-15-6-arctic-grey-dizustu-bilgisayar-83er008ktr-p-792009187?boutiqueId=61&merchantId=1007811,2025-12-03 01:47:27
"Huawei Matebook D14 2024 Intel Core i5 12450H 8GB 512GB SSD Windows 11 Home 14"" IPS",23.999 TL,https://www.trendyol.com/huawei/matebook-d14-2024-intel-core-i5-12450h-8gb-512gb-ssd-windows-11-home-14-ips-p-816046812?boutiqueId=61&merchantId=107007,2025-12-03 01:47:27
LENOVO 20284057 Ideapad 3 Celeron 15ıgl05 (81WQ) N4020 4128 Gb 4g 15.6 W10 Home Taşınabilir Bilgisay,10.999 TL,https://www.trendyol.com/lenovo/20284057-ideapad-3-celeron-15igl05-81wq-n4020-4128-gb-4g-15-6-w10-home-tasinabilir-bilgisay-p-319068372?boutiqueId=61&merchantId=557390,2025-12-03 01:47:27
"LENOVO IdeaPad Slim 3 Ryzen 3 7320U 8GB 512GB SSD 15.6"" FHD FreeDOS Dizüstü Bilgisayar 82XQ00JGTX",15.092 TL,https://www.trendyol.com/lenovo/ideapad-slim-3-ryzen-3-7320u-8gb-512gb-ssd-15-6-fhd-freedos-dizustu-bilgisayar-82xq00jgtx-p-860978208?boutiqueId=61&merchantId=1126939,2025-12-03 01:47:27
"CASPER Excalibur G870 i5-13420H 16GB 1TB 6GB RTX4050 165Hz 15.6"" Freedos Gaming Laptop G870.1342-BFA0X-C",44.999 TL,https://www.trendyol.com/casper/excalibur-g870-i5-13420h-16gb-1tb-6gb-rtx4050-165hz-15-6-freedos-gaming-laptop-g870-1342-bfa0x-c-p-672181043?boutiqueId=61&merchantId=141868,2025-12-03 01:47:27
"ASUS TUF Gaming F16 FX607VJ Core 5 210H 32GB RAM 1TB SSD Rtx3050 16"" WUXGA W11 PRO",39.999 TL,https://www.trendyol.com/asus/tuf-gaming-f16-fx607vj-core-5-210h-32gb-ram-1tb-ssd-rtx3050-16-wuxga-w11-pro-p-808573377?boutiqueId=61&merchantId=121474,2025-12-03 01:47:27
MSI CYBORG 15 A13VE-1478XTR i5-13420H 16GB 1TB SSD 6GB RTX4050 144Hz FreeDos,38.789 TL,https://www.trendyol.com/msi/cyborg-15-a13ve-1478xtr-i5-13420h-16gb-1tb-ssd-6gb-rtx4050-144hz-freedos-p-857886335?boutiqueId=61&merchantId=1126939,2025-12-03 01:47:27
"ACER Nitro V 15 ANV15-51 Intel I5-13420H 8GB 1TB SSD 6GB RTX4050 15.6""FHD IPS 144hz Freedos",39.999 TL,https://www.trendyol.com/acer/nitro-v-15-anv15-51-intel-i5-13420h-8gb-1tb-ssd-6gb-rtx4050-15-6-fhd-ips-144hz-freedos-p-794849833?boutiqueId=61&merchantId=612301,2025-12-03 01:47:27
"Huawei MateBook D14 2024 Intel Core i5-12450H 16GB 512GB SSD 14"" Windows 11 Gri Dizüstü Bilgisayar",25.349 TL,https://www.trendyol.com/huawei/matebook-d14-2024-intel-core-i5-12450h-16gb-512gb-ssd-14-windows-11-gri-dizustu-bilgisayar-p-808210336?boutiqueId=61&merchantId=194340,2025-12-03 01:47:27
"Apple Macbook Air 13.6"" M2 8c Cpu 10c Gpu 8 Gb 512 Gb Ssd Gece Yarısı",43.998 TL,https://www.trendyol.com/apple/macbook-air-13-6-m2-8c-cpu-10c-gpu-8-gb-512-gb-ssd-gece-yarisi-p-341826642?boutiqueId=61&merchantId=579270,2025-12-03 01:47:28
HP Victus 15-FA0008NT 80D30EA i5-12450H 16 GB 512 GB SSD RTX-3050 15.6'' W11H FHD Dizüstü Bilgisayar,34.445 TL,https://www.trendyol.com/hp/victus-15-fa0008nt-80d30ea-i5-12450h-16-gb-512-gb-ssd-rtx-3050-15-6-w11h-fhd-dizustu-bilgisayar-p-779237005?boutiqueId=61&merchantId=734214,2025-12-03 01:47:28
"LENOVO V15 G3 Intel Core i5 1235U 16GB 512GB SSD Windows 11 Home 15.6"" FHD 82TT00HDTRA190",26.749 TL,https://www.trendyol.com/lenovo/v15-g3-intel-core-i5-1235u-16gb-512gb-ssd-windows-11-home-15-6-fhd-82tt00hdtra190-p-831880759?boutiqueId=61&merchantId=125175,2025-12-03 01:47:28
"LENOVO Ideapad 1 AMD Ryzen 7 5700U 16GB 512GB SSD Freedos 15.6"" FHD Notebook 82R400HLTR",25.999 TL,https://www.trendyol.com/lenovo/ideapad-1-amd-ryzen-7-5700u-16gb-512gb-ssd-freedos-15-6-fhd-notebook-82r400hltr-p-797844405?boutiqueId=61&merchantId=105061,2025-12-03 01:47:28
MSI KATANA 17 B13VFK-872XTR i7-13620H 32GB DDR5 1TB SSD 8GB RTX4060 17.3 144Hz DOS NOTEBOOK,94.999 TL,https://www.trendyol.com/msi/katana-17-b13vfk-872xtr-i7-13620h-32gb-ddr5-1tb-ssd-8gb-rtx4060-17-3-144hz-dos-notebook-p-768119706?boutiqueId=61&merchantId=557390,2025-12-03 01:47:28
"LENOVO IdeaPad Slim3 Intel Core i5-13420H 16GB 512GB SSD 15.3"" WUXGA FreeDOS Dizüstü Bilgisayar 83K1003MTR",22.999 TL,https://www.trendyol.com/lenovo/ideapad-slim3-intel-core-i5-13420h-16gb-512gb-ssd-15-3-wuxga-freedos-dizustu-bilgisayar-83k1003mtr-p-898876056?boutiqueId=61&merchantId=1018234,2025-12-03 01:47:28
